Linux 5.4.0-131-generic (grayfox) 	11/08/22 	_x86_64_	(32 CPU)

05:25:53     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:25:54     all    3.50    0.00   15.83    0.00    0.00    2.43    0.00   25.95    0.00   52.30
05:25:54       0    7.00    0.00   22.00    0.00    0.00    3.00    0.00   20.00    0.00   48.00
05:25:54       1    3.16    0.00   15.79    0.00    0.00    3.16    0.00   28.42    0.00   49.47
05:25:54       2    2.08    0.00   13.54    0.00    0.00    3.12    0.00   22.92    0.00   58.33
05:25:54       3    2.06    0.00   13.40    0.00    0.00    2.06    0.00   29.90    0.00   52.58
05:25:54       4    3.96    0.00   15.84    0.00    0.00    2.97    0.00   22.77    0.00   54.46
05:25:54       5    3.12    0.00   14.58    0.00    0.00    3.12    0.00   28.12    0.00   51.04
05:25:54       6    5.94    0.00   14.85    0.00    0.00    2.97    0.00   22.77    0.00   53.47
05:25:54       7    3.09    0.00   11.34    0.00    0.00    3.09    0.00   30.93    0.00   51.55
05:25:54       8    2.04    0.00   19.39    0.00    0.00    1.02    0.00   28.57    0.00   48.98
05:25:54       9    1.09    0.00   10.87    0.00    0.00    3.26    0.00   23.91    0.00   60.87
05:25:54      10    2.06    0.00   17.53    0.00    0.00    2.06    0.00   26.80    0.00   51.55
05:25:54      11    2.00    0.00   12.00    0.00    0.00    3.00    0.00   31.00    0.00   52.00
05:25:54      12    4.12    0.00   18.56    0.00    0.00    1.03    0.00   23.71    0.00   52.58
05:25:54      13    3.23    0.00   18.28    0.00    0.00    2.15    0.00   27.96    0.00   48.39
05:25:54      14    4.17    0.00   13.54    0.00    0.00    2.08    0.00   21.88    0.00   58.33
05:25:54      15    3.03    0.00   17.17    0.00    0.00    1.01    0.00   29.29    0.00   49.49
05:25:54      16    2.11    0.00   16.84    0.00    0.00    2.11    0.00   29.47    0.00   49.47
05:25:54      17    4.26    0.00   14.89    0.00    0.00    2.13    0.00   23.40    0.00   55.32
05:25:54      18    2.04    0.00   21.43    0.00    0.00    1.02    0.00   21.43    0.00   54.08
05:25:54      19    6.12    0.00   17.35    0.00    0.00    2.04    0.00   27.55    0.00   46.94
05:25:54      20    1.04    0.00   15.62    0.00    0.00    3.12    0.00   23.96    0.00   56.25
05:25:54      21    1.04    0.00   15.62    0.00    0.00    5.21    0.00   19.79    0.00   58.33
05:25:54      22    4.26    0.00   17.02    0.00    0.00    1.06    0.00   24.47    0.00   53.19
05:25:54      23    2.11    0.00   14.74    0.00    0.00    4.21    0.00   25.26    0.00   53.68
05:25:54      24    3.03    0.00   17.17    0.00    0.00    2.02    0.00   26.26    0.00   51.52
05:25:54      25    0.00    0.00   17.20    0.00    0.00    1.08    0.00   26.88    0.00   54.84
05:25:54      26    2.11    0.00   13.68    0.00    0.00    1.05    0.00   27.37    0.00   55.79
05:25:54      27    4.08    0.00   18.37    0.00    0.00    2.04    0.00   27.55    0.00   47.96
05:25:54      28    2.13    0.00   19.15    0.00    0.00    3.19    0.00   21.28    0.00   54.26
05:25:54      29    7.29    0.00   10.42    0.00    0.00    2.08    0.00   33.33    0.00   46.88
05:25:54      30    2.11    0.00   11.58    0.00    0.00    3.16    0.00   25.26    0.00   57.89
05:25:54      31   15.15    0.00   16.16    0.00    0.00    3.03    0.00   28.28    0.00   37.37

05:25:54     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
05:25:55     all    2.02    0.00   15.10    0.00    0.00    2.33    0.00   24.50    0.00   55.99
05:25:55       0    2.04    0.00   15.31    0.00    0.00    3.06    0.00   22.45    0.00   57.14
05:25:55       1    3.09    0.00   14.43    0.00    0.00    1.03    0.00   23.71    0.00   57.73
05:25:55       2    3.09    0.00    9.28    0.00    0.00    2.06    0.00   26.80    0.00   58.76
05:25:55       3    0.97    0.00   20.39    0.00    0.00    3.88    0.00   17.48    0.00   57.28
05:25:55       4    1.00    0.00   14.00    0.00    0.00    3.00    0.00   27.00    0.00   55.00
05:25:55       5    1.03    0.00   15.46    0.00    0.00    2.06    0.00   18.56    0.00   62.89
