Linux 5.4.0-144-generic (grayfox) 	04/20/23 	_x86_64_	(32 CPU)

08:10:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:10:05     all    2.93    0.00   15.62    0.00    0.00    2.61    0.00   22.61    0.00   56.20
08:10:05       0    4.00    0.00   19.00    0.00    0.00    2.00    0.00   29.00    0.00   46.00
08:10:05       1    2.91    0.00   15.53    0.00    0.00    5.83    0.00   20.39    0.00   55.34
08:10:05       2    2.06    0.00   18.56    0.00    0.00    2.06    0.00   22.68    0.00   54.64
08:10:05       3    0.00    0.00   16.00    0.00    0.00    3.00    0.00   24.00    0.00   57.00
08:10:05       4    1.05    0.00   16.84    0.00    0.00    3.16    0.00   23.16    0.00   55.79
08:10:05       5    1.04    0.00   16.67    0.00    0.00    1.04    0.00   25.00    0.00   56.25
08:10:05       6    3.19    0.00   14.89    0.00    0.00    2.13    0.00   21.28    0.00   58.51
08:10:05       7    1.04    0.00   12.50    0.00    0.00    4.17    0.00   20.83    0.00   61.46
08:10:05       8    2.15    0.00   15.05    0.00    0.00    3.23    0.00   20.43    0.00   59.14
08:10:05       9    0.00    0.00   16.67    0.00    0.00    4.17    0.00   21.88    0.00   57.29
08:10:05      10    2.11    0.00   17.89    0.00    0.00    1.05    0.00   21.05    0.00   57.89
08:10:05      11    1.06    0.00   13.83    0.00    0.00    0.00    0.00   24.47    0.00   60.64
08:10:05      12    2.06    0.00   16.49    0.00    0.00    3.09    0.00   22.68    0.00   55.67
08:10:05      13    1.02    0.00   15.31    0.00    0.00    1.02    0.00   21.43    0.00   61.22
08:10:05      14    2.06    0.00   15.46    0.00    0.00    4.12    0.00   23.71    0.00   54.64
08:10:05      15    1.04    0.00   17.71    0.00    0.00    1.04    0.00   18.75    0.00   61.46
08:10:05      16    2.02    0.00   18.18    0.00    0.00    0.00    0.00   23.23    0.00   56.57
08:10:05      17    2.06    0.00   17.53    0.00    0.00    3.09    0.00   19.59    0.00   57.73
08:10:05      18    2.08    0.00   15.62    0.00    0.00    3.12    0.00   22.92    0.00   56.25
08:10:05      19    1.92    0.00   17.31    0.00    0.00    2.88    0.00   23.08    0.00   54.81
08:10:05      20    1.03    0.00   13.40    0.00    0.00    2.06    0.00   25.77    0.00   57.73
08:10:05      21    2.08    0.00   13.54    0.00    0.00    4.17    0.00   20.83    0.00   59.38
08:10:05      22    1.05    0.00   15.79    0.00    0.00    3.16    0.00   20.00    0.00   60.00
08:10:05      23    0.00    0.00    8.70    0.00    0.00    4.35    0.00   22.83    0.00   64.13
08:10:05      24    3.16    0.00   14.74    0.00    0.00    4.21    0.00   18.95    0.00   58.95
08:10:05      25    1.04    0.00   14.58    0.00    0.00    3.12    0.00   20.83    0.00   60.42
