182,118,69,108,72,102,33,91,50,98,57,88,24,69,42,84,57,80,93,69,48,78,57,89,77,72,74,106,60,112,83,120
208,67,75,87,59,65,50,91,44,67,61,71,20,70,34,59,44,93,54,43,70,67,29,64,58,60,55,99,68,70,57,93
92,183,95,70,61,87,74,58,69,79,70,87,52,104,66,84,67,66,58,73,63,91,44,100,34,82,51,73,62,80,54,111
149,124,79,70,65,82,45,82,78,62,55,82,48,61,57,64,62,62,55,40,63,85,51,63,48,61,68,74,60,51,50,81
166,130,86,79,67,68,77,74,54,82,54,64,86,50,56,50,76,62,81,55,55,77,36,46,53,63,73,74,69,79,55,94
174,155,91,96,113,63,72,50,52,64,87,87,103,66,81,55,86,46,91,71,86,81,61,81,47,92,88,43,69,29,61,79
185,90,88,54,84,52,71,57,78,57,80,89,61,39,72,47,58,63,83,73,47,75,80,57,73,40,63,43,82,51,66,91
184,141,94,98,94,62,83,87,91,75,87,71,89,84,70,84,62,60,89,45,70,57,73,63,61,58,76,74,51,61,78,95
234,109,110,63,89,95,55,70,66,48,77,48,68,68,100,104,78,61,80,55,84,72,51,66,84,46,79,43,90,66,76,123
290,85,88,53,111,76,102,41,81,76,84,45,84,39,58,79,73,64,66,62,82,77,58,59,52,82,91,65,67,71,84,103
180,129,91,71,94,54,57,59,47,83,52,37,48,42,63,52,69,38,72,42,70,33,76,54,41,53,61,51,91,53,85,77
230,129,80,65,64,72,72,65,50,79,74,108,72,71,71,41,64,56,55,99,75,70,57,77,103,54,67,72,68,59,88,91
180,114,75,48,72,87,41,78,58,77,75,72,63,72,50,55,75,72,47,66,45,75,68,35,70,53,99,42,83,96,58,92
150,148,75,92,69,82,75,80,95,82,83,94,100,79,54,64,59,80,70,84,72,52,54,61,54,63,83,57,58,55,54,78
170,124,66,83,51,55,89,57,76,59,61,61,48,79,36,52,46,52,67,44,37,67,66,80,67,59,49,69,64,73,85,84
233,111,103,92,78,107,71,73,58,82,61,72,64,56,65,95,80,89,83,79,102,81,67,79,45,63,73,55,95,71,68,83
158,141,116,60,54,100,48,84,57,43,49,75,57,89,28,91,57,84,56,78,53,77,72,86,78,68,75,107,59,113,77,95
191,119,72,86,60,88,60,92,89,81,71,76,55,121,78,89,80,101,65,104,53,85,59,101,69,73,55,53,87,73,45,100
143,153,87,79,59,70,74,60,41,61,45,48,62,73,48,68,67,84,57,92,61,74,48,50,50,76,46,90,43,96,62,113
189,156,106,106,102,79,62,90,88,73,56,79,58,71,77,95,54,68,80,95,80,81,84,86,103,60,87,78,66,93,62,119
168,177,128,94,56,70,63,79,79,82,68,93,44,66,47,87,42,83,60,81,52,61,55,72,62,97,69,79,53,79,52,112
178,125,65,106,71,73,72,80,48,75,86,73,53,72,63,96,59,90,72,77,66,71,55,86,49,74,50,90,32,79,67,119
212,118,82,82,46,66,52,63,61,103,58,66,65,60,60,59,74,63,52,77,67,57,76,46,62,76,60,74,68,64,86,120
175,88,90,94,90,90,50,64,45,49,58,54,71,54,55,58,50,87,63,44,77,54,58,82,57,58,48,61,47,42,65,93
201,125,80,72,70,64,83,50,107,90,66,48,71,65,53,49,78,47,75,51,47,46,93,40,88,59,71,63,95,55,90,87
166,143,117,103,78,90,95,99,59,65,82,85,83,75,71,59,50,63,69,63,74,89,68,91,75,74,84,75,65,80,62,110
226,116,132,86,83,109,87,86,84,81,77,79,89,85,56,94,71,76,51,64,52,80,55,78,45,76,49,73,58,92,76,125
265,140,81,94,88,64,79,69,64,69,68,57,37,75,55,32,58,64,71,66,55,70,72,49,100,65,103,82,67,70,80,86
208,128,60,68,68,71,65,81,60,58,92,56,86,72,68,66,46,55,70,50,84,52,68,54,75,57,86,74,76,64,66,96
183,137,100,86,91,55,40,57,64,68,70,51,70,61,61,52,43,56,84,59,72,21,74,67,75,68,71,45,61,38,71,93
168,148,126,133,83,81,44,90,64,86,77,72,70,63,93,89,52,77,102,87,87,53,83,89,91,93,39,72,73,61,76,119
198,157,86,57,93,59,67,40,78,41,64,71,83,40,89,90,82,46,76,57,94,73,56,39,56,78,90,47,64,109,74,101
190,126,95,96,108,76,76,55,85,54,44,61,81,81,70,58,52,72,80,66,100,106,58,71,79,85,75,73,76,84,74,66
