Linux 5.4.0-125-generic (grayfox) 	10/08/22 	_x86_64_	(32 CPU)

18:54:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:54:38     all   10.13    0.00    5.41    0.00    0.00    1.95    0.00    0.00    0.00   82.52
18:54:38       0    4.08    0.00    8.16    0.00    0.00    4.08    0.00    0.00    0.00   83.67
18:54:38       1    6.12    0.00    4.08    0.00    0.00    2.04    0.00    0.00    0.00   87.76
18:54:38       2    8.00    0.00    7.00    0.00    0.00    3.00    0.00    0.00    0.00   82.00
18:54:38       3    7.07    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   87.88
18:54:38       4   11.76    0.00    4.90    0.00    0.00    2.94    0.00    0.00    0.00   80.39
18:54:38       5    8.00    0.00    4.00    0.00    0.00    2.00    0.00    0.00    0.00   86.00
18:54:38       6   10.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   83.00
18:54:38       7    6.86    0.00    4.90    0.00    0.00    3.92    0.00    0.00    0.00   84.31
18:54:38       8    6.06    0.00    5.05    0.00    0.00    3.03    0.00    0.00    0.00   85.86
18:54:38       9    7.07    0.00    4.04    0.00    0.00    2.02    0.00    0.00    0.00   86.87
18:54:38      10    8.25    0.00    6.19    0.00    0.00    0.00    0.00    0.00    0.00   85.57
18:54:38      11    8.16    0.00    2.04    0.00    0.00    2.04    0.00    0.00    0.00   87.76
18:54:38      12    9.09    0.00    6.06    0.00    0.00    1.01    0.00    0.00    0.00   83.84
18:54:38      13    6.00    0.00    5.00    0.00    0.00    4.00    0.00    0.00    0.00   85.00
18:54:38      14    7.07    0.00    5.05    0.00    0.00    2.02    0.00    0.00    0.00   85.86
18:54:38      15    4.00    0.00    7.00    0.00    0.00    2.00    0.00    0.00    0.00   87.00
18:54:38      16    5.10    0.00    6.12    0.00    0.00    3.06    0.00    0.00    0.00   85.71
18:54:38      17    7.92    0.00    5.94    0.00    0.00    1.98    0.00    0.00    0.00   84.16
18:54:38      18    6.93    0.00    6.93    0.00    0.00    0.99    0.00    0.00    0.00   85.15
18:54:38      19    8.16    0.00    4.08    0.00    0.00    2.04    0.00    0.00    0.00   85.71
18:54:38      20   10.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   83.00
18:54:38      21    6.00    0.00    7.00    0.00    0.00    1.00    0.00    0.00    0.00   86.00
18:54:38      22    9.18    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   86.73
18:54:38      23    7.14    0.00    5.10    0.00    0.00    1.02    0.00    0.00    0.00   86.73
18:54:38      24    7.00    0.00    7.00    0.00    0.00    2.00    0.00    0.00    0.00   84.00
18:54:38      25    7.07    0.00    5.05    0.00    0.00    2.02    0.00    0.00    0.00   85.86
18:54:38      26    6.06    0.00    7.07    0.00    0.00    1.01    0.00    0.00    0.00   85.86
18:54:38      27    7.84    0.00    5.88    0.00    0.00    1.96    0.00    0.00    0.00   84.31
18:54:38      28    7.00    0.00    6.00    0.00    0.00    2.00    0.00    0.00    0.00   85.00
18:54:38      29    7.14    0.00    5.10    0.00    0.00    1.02    0.00    0.00    0.00   86.73
18:54:38      30    8.16    0.00    7.14    0.00    0.00    1.02    0.00    0.00    0.00   83.67
18:54:38      31   95.00    0.00    2.00    0.00    0.00    3.00    0.00    0.00    0.00    0.00

18:54:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:54:39     all    9.49    0.00    4.64    0.00    0.00    1.85    0.00    0.00    0.00   84.03
18:54:39       0    5.94    0.00    7.92    0.00    0.00    3.96    0.00    0.00    0.00   82.18
18:54:39       1   10.89    0.00    1.98    0.00    0.00    1.98    0.00    0.00    0.00   85.15
18:54:39       2    6.06    0.00    5.05    0.00    0.00    2.02    0.00    0.00    0.00   86.87
18:54:39       3    5.83    0.00    6.80    0.00    0.00    1.94    0.00    0.00    0.00   85.44
18:54:39       4    8.91    0.00    4.95    0.00    0.00    0.99    0.00    0.00    0.00   85.15
18:54:39       5    6.06    0.00    6.06    0.00    0.00    1.01    0.00    0.00    0.00   86.87
18:54:39       6    7.00    0.00    4.00    0.00    0.00    2.00    0.00    0.00    0.00   87.00
18:54:39       7    4.95    0.00    5.94    0.00    0.00    1.98    0.00    0.00    0.00   87.13
18:54:39       8    7.07    0.00    5.05    0.00    0.00    1.01    0.00    0.00    0.00   86.87
18:54:39       9    6.06    0.00    5.05    0.00    0.00    1.01    0.00    0.00    0.00   87.88
18:54:39      10    8.00    0.00    5.00    0.00    0.00    2.00    0.00    0.00    0.00   85.00
18:54:39      11    9.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   87.00
18:54:39      12    7.07    0.00    4.04    0.00    0.00    2.02    0.00    0.00    0.00   86.87
18:54:39      13    7.22    0.00    2.06    0.00    0.00    1.03    0.00    0.00    0.00   89.69
18:54:39      14    5.10    0.00    5.10    0.00    0.00    1.02    0.00    0.00    0.00   88.78
18:54:39      15    6.06    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   88.89
18:54:39      16    5.05    0.00    6.06    0.00    0.00    2.02    0.00    0.00    0.00   86.87
18:54:39      17    6.00    0.00    5.00    0.00    0.00    1.00    0.00    0.00    0.00   88.00
18:54:39      18    7.92    0.00    3.96    0.00    0.00    1.98    0.00    0.00    0.00   86.14
18:54:39      19    5.00    0.00    4.00    0.00    0.00    3.00    0.00    0.00    0.00   88.00
18:54:39      20    7.84    0.00    3.92    0.00    0.00    1.96    0.00    0.00    0.00   86.27
18:54:39      21    6.00    0.00    4.00    0.00    0.00    3.00    0.00    0.00    0.00   87.00
18:54:39      22    5.05    0.00    5.05    0.00    0.00    2.02    0.00    0.00    0.00   87.88
18:54:39      23    6.06    0.00    3.03    0.00    0.00    3.03    0.00    0.00    0.00   87.88
18:54:39      24    5.94    0.00    4.95    0.00    0.00    2.97    0.00    0.00    0.00   86.14
18:54:39      25    6.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   87.00
18:54:39      26    9.00    0.00    3.00    0.00    0.00    2.00    0.00    0.00    0.00   86.00
18:54:39      27    6.06    0.00    5.05    0.00    0.00    2.02    0.00    0.00    0.00   86.87
18:54:39      28    7.07    0.00    5.05    0.00    0.00    1.01    0.00    0.00    0.00   86.87
18:54:39      29    8.00    0.00    7.00    0.00    0.00    1.00    0.00    0.00    0.00   84.00
18:54:39      30    6.06    0.00    4.04    0.00    0.00    3.03    0.00    0.00    0.00   86.87
18:54:39      31   95.96    0.00    2.02    0.00    0.00    2.02    0.00    0.00    0.00    0.00

18:54:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:54:40     all    9.97    0.00    4.48    0.00    0.00    1.66    0.00    0.00    0.00   83.89
18:54:40       0    7.07    0.00    4.04    0.00    0.00    3.03    0.00    0.00    0.00   85.86
18:54:40       1    4.95    0.00    1.98    0.00    0.00    6.93    0.00    0.00    0.00   86.14
18:54:40       2    7.92    0.00    3.96    0.00    0.00    1.98    0.00    0.00    0.00   86.14
18:54:40       3    6.86    0.00    4.90    0.00    0.00    1.96    0.00    0.00    0.00   86.27
18:54:40       4   10.00    0.00    4.00    0.00    0.00    2.00    0.00    0.00    0.00   84.00
18:54:40       5    7.07    0.00    7.07    0.00    0.00    1.01    0.00    0.00    0.00   84.85
18:54:40       6    7.14    0.00    4.08    0.00    0.00    1.02    0.00    0.00    0.00   87.76
18:54:40       7    8.08    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   87.88
18:54:40       8    9.09    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   86.87
18:54:40       9    5.05    0.00    5.05    0.00    0.00    2.02    0.00    0.00    0.00   87.88
18:54:40      10    9.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   84.00
18:54:40      11    6.06    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   88.89
18:54:40      12    6.06    0.00    5.05    0.00    0.00    2.02    0.00    0.00    0.00   86.87
18:54:40      13    7.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   88.00
18:54:40      14    5.94    0.00    7.92    0.00    0.00    0.99    0.00    0.00    0.00   85.15
18:54:40      15    6.12    0.00    4.08    0.00    0.00    1.02    0.00    0.00    0.00   88.78
18:54:40      16    9.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   87.00
18:54:40      17    6.00    0.00    5.00    0.00    0.00    1.00    0.00    0.00    0.00   88.00
18:54:40      18    6.00    0.00    8.00    0.00    0.00    1.00    0.00    0.00    0.00   85.00
18:54:40      19    7.07    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   87.88
18:54:40      20    4.08    0.00    6.12    0.00    0.00    2.04    0.00    0.00    0.00   87.76
18:54:40      21    7.00    0.00    5.00    0.00    0.00    1.00    0.00    0.00    0.00   87.00
18:54:40      22    7.92    0.00    5.94    0.00    0.00    0.99    0.00    0.00    0.00   85.15
18:54:40      23    4.12    0.00    4.12    0.00    0.00    2.06    0.00    0.00    0.00   89.69
18:54:40      24    9.90    0.00    4.95    0.00    0.00    1.98    0.00    0.00    0.00   83.17
18:54:40      25    5.94    0.00    3.96    0.00    0.00    2.97    0.00    0.00    0.00   87.13
18:54:40      26    7.07    0.00    5.05    0.00    0.00    1.01    0.00    0.00    0.00   86.87
18:54:40      27    6.00    0.00    3.00    0.00    0.00    3.00    0.00    0.00    0.00   88.00
18:54:40      28   11.11    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   84.85
18:54:40      29    5.00    0.00    6.00    0.00    0.00    2.00    0.00    0.00    0.00   87.00
18:54:40      30    9.00    0.00    4.00    0.00    0.00    1.00    0.00    0.00    0.00   86.00
18:54:40      31   99.01    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00    0.00

18:54:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
18:54:41     all   10.04    0.00    4.27    0.00    0.00    1.82    0.00    0.00    0.00   83.87
18:54:41       0    6.00    0.00    6.00    0.00    0.00    4.00    0.00    0.00    0.00   84.00
18:54:41       1    8.00    0.00    3.00    0.00    0.00    2.00    0.00    0.00    0.00   87.00
18:54:41       2    6.06    0.00    3.03    0.00    0.00    4.04    0.00    0.00    0.00   86.87
18:54:41       3    7.22    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   89.69
18:54:41       4    8.08    0.00    4.04    0.00    0.00    1.01    0.00    0.00    0.00   86.87
18:54:41       5    7.77    0.00    3.88    0.00    0.00    2.91    0.00    0.00    0.00   85.44
18:54:41       6    7.92    0.00    3.96    0.00    0.00    2.97    0.00    0.00    0.00   85.15
18:54:41       7    8.08    0.00    2.02    0.00    0.00    2.02    0.00    0.00    0.00   87.88
18:54:41       8    6.00    0.00    6.00    0.00    0.00    2.00    0.00    0.00    0.00   86.00
18:54:41       9    4.08    0.00    5.10    0.00    0.00    1.02    0.00    0.00    0.00   89.80
18:54:41      10    6.06    0.00    6.06    0.00    0.00    2.02    0.00    0.00    0.00   85.86
18:54:41      11    9.09    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   86.87
18:54:41      12    8.91    0.00    3.96    0.00    0.00    1.98    0.00    0.00    0.00   85.15
18:54:41      13    2.06    0.00    6.19    0.00    0.00    2.06    0.00    0.00    0.00   89.69
18:54:41      14    8.82    0.00    3.92    0.00    0.00    2.94    0.00    0.00    0.00   84.31
18:54:41      15    7.07    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   88.89
18:54:41      16    6.86    0.00    6.86    0.00    0.00    2.94    0.00    0.00    0.00   83.33
