Linux 5.4.0-135-generic (grayfox) 	03/09/23 	_x86_64_	(32 CPU)

06:36:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:37:00     all   10.54    0.00    5.52    0.03    0.00    2.57    0.00    0.00    0.00   81.33
06:37:00       0   15.62    0.00    4.17    0.00    0.00    3.12    0.00    0.00    0.00   77.08
06:37:00       1    7.22    0.00   10.31    0.00    0.00    6.19    0.00    0.00    0.00   76.29
06:37:00       2    1.85    0.00    4.63    0.00    0.00    9.26    0.00    0.00    0.00   84.26
06:37:00       3    8.00    0.00   13.00    0.00    0.00    4.00    0.00    0.00    0.00   75.00
06:37:00       4   14.71    0.00    5.88    0.00    0.00    2.94    0.00    0.00    0.00   76.47
06:37:00       5    8.25    0.00   12.37    0.00    0.00    2.06    0.00    0.00    0.00   77.32
06:37:00       6    7.22    0.00    6.19    0.00    0.00    4.12    0.00    0.00    0.00   82.47
06:37:00       7    6.25    0.00   14.58    0.00    0.00    1.04    0.00    0.00    0.00   78.12
06:37:00       8   13.40    0.00    3.09    0.00    0.00    2.06    0.00    0.00    0.00   81.44
06:37:00       9   15.15    0.00    4.04    0.00    0.00    2.02    0.00    0.00    0.00   78.79
06:37:00      10    9.18    0.00   11.22    0.00    0.00    3.06    0.00    0.00    0.00   76.53
06:37:00      11   14.85    0.00    3.96    0.00    0.00    2.97    0.00    0.00    0.00   78.22
06:37:00      12    9.09    0.00    4.04    0.00    0.00    4.04    0.00    0.00    0.00   82.83
06:37:00      13    1.02    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   97.96
06:37:00      14    8.51    0.00    4.26    0.00    0.00    4.26    0.00    0.00    0.00   82.98
06:37:00      15    2.06    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.94
06:37:00      16   15.00    0.00    1.00    0.00    0.00    2.00    0.00    0.00    0.00   82.00
06:37:00      17    8.51    0.00    2.13    0.00    0.00    0.00    0.00    0.00    0.00   89.36
06:37:00      18   15.31    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   81.63
06:37:00      19    9.18    0.00    3.06    0.00    0.00    1.02    0.00    0.00    0.00   86.73
06:37:00      20   19.59    0.00    3.09    0.00    0.00    1.03    0.00    0.00    0.00   76.29
06:37:00      21   13.86    0.00    4.95    0.00    0.00    0.99    0.00    0.00    0.00   80.20
06:37:00      22   18.63    0.00    4.90    0.00    0.00    2.94    0.00    0.00    0.00   73.53
06:37:00      23   14.14    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   79.80
06:37:00      24    6.12    0.00    5.10    0.00    0.00    3.06    0.00    0.00    0.00   85.71
06:37:00      25   13.86    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   80.20
06:37:00      26    7.92    0.00    6.93    0.00    0.00    1.98    0.00    0.00    0.00   83.17
06:37:00      27   12.24    0.00    6.12    0.00    0.00    1.02    0.00    0.00    0.00   80.61
06:37:00      28    4.21    0.00    6.32    0.00    0.00    5.26    0.00    0.00    0.00   84.21
06:37:00      29    2.11    0.00    7.37    0.00    0.00    4.21    0.00    0.00    0.00   86.32
06:37:00      30    6.19    0.00    5.15    0.00    0.00    6.19    0.00    0.00    0.00   82.47
06:37:00      31   27.00    0.00    3.00    1.00    0.00    1.00    0.00    0.00    0.00   68.00

06:37:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
06:37:01     all   10.39    0.00    4.97    0.00    0.00    2.84    0.00    0.00    0.00   81.81
06:37:01       0   25.24    0.00    1.94    0.00    0.00    3.88    0.00    0.00    0.00   68.93
06:37:01       1    7.92    0.00   13.86    0.00    0.00    2.97    0.00    0.00    0.00   75.25
06:37:01       2    2.88    0.00    3.85    0.00    0.00    8.65    0.00    0.00    0.00   84.62
06:37:01       3    6.12    0.00   14.29    0.00    0.00    3.06    0.00    0.00    0.00   76.53
06:37:01       4   15.31    0.00    3.06    0.00    0.00    2.04    0.00    0.00    0.00   79.59
06:37:01       5    5.26    0.00   11.58    0.00    0.00    4.21    0.00    0.00    0.00   78.95
06:37:01       6    9.18    0.00    4.08    0.00    0.00    2.04    0.00    0.00    0.00   84.69
06:37:01       7    9.62    0.00   13.46    0.00    0.00    3.85    0.00    0.00    0.00   73.08
06:37:01       8   12.24    0.00    4.08    0.00    0.00    4.08    0.00    0.00    0.00   79.59
06:37:01       9   17.00    0.00    1.00    0.00    0.00    3.00    0.00    0.00    0.00   79.00
06:37:01      10    8.25    0.00   10.31    0.00    0.00    3.09    0.00    0.00    0.00   78.35
06:37:01      11   12.50    0.00    2.08    0.00    0.00    2.08    0.00    0.00    0.00   83.33
06:37:01      12    4.26    0.00    6.38    0.00    0.00    1.06    0.00    0.00    0.00   88.30
06:37:01      13   11.76    0.00    0.00    0.00    0.00    1.96    0.00    0.00    0.00   86.27
