Linux 5.4.0-144-generic (grayfox) 	03/30/23 	_x86_64_	(32 CPU)

02:08:58     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:08:59     all    0.92    0.00    9.45    0.00    0.00    1.36    0.00    8.92    0.00   79.29
02:08:59       0    0.00    0.00    8.74    0.00    0.00    3.88    0.00    9.71    0.00   77.67
02:08:59       1    2.11    0.00    8.42    0.00    0.00    3.16    0.00    4.21    0.00   82.11
02:08:59       2    2.04    0.00   23.47    0.00    0.00    3.06    0.00   36.73    0.00   34.69
02:08:59       3    1.01    0.00   12.12    0.00    0.00    2.02    0.00    6.06    0.00   78.79
02:08:59       4    1.02    0.00    5.10    0.00    0.00    0.00    0.00    4.08    0.00   89.80
02:08:59       5    0.99    0.00   13.86    0.00    0.00    0.99    0.00   14.85    0.00   69.31
02:08:59       6    0.00    0.00   15.15    0.00    0.00    1.01    0.00   13.13    0.00   70.71
02:08:59       7    0.00    0.00    5.10    0.00    0.00    1.02    0.00    7.14    0.00   86.73
02:08:59       8    1.03    0.00   21.65    0.00    0.00    0.00    0.00   21.65    0.00   55.67
02:08:59       9    0.00    0.00    6.00    0.00    0.00    2.00    0.00   10.00    0.00   82.00
02:08:59      10    2.04    0.00   11.22    0.00    0.00    9.18    0.00    2.04    0.00   75.51
02:08:59      11    1.98    0.00    7.92    0.00    0.00    1.98    0.00   10.89    0.00   77.23
02:08:59      12    2.06    0.00    8.25    0.00    0.00    1.03    0.00    6.19    0.00   82.47
02:08:59      13    0.00    0.00   13.13    0.00    0.00    0.00    0.00   12.12    0.00   74.75
02:08:59      14    2.08    0.00   11.46    0.00    0.00    0.00    0.00   14.58    0.00   71.88
02:08:59      15    1.00    0.00   14.00    0.00    0.00    2.00    0.00   16.00    0.00   67.00
02:08:59      16    0.00    0.00    6.93    0.00    0.00    3.96    0.00    1.98    0.00   87.13
02:08:59      17    1.01    0.00   10.10    0.00    0.00    1.01    0.00    9.09    0.00   78.79
02:08:59      18    0.00    0.00   11.34    0.00    0.00    0.00    0.00    6.19    0.00   82.47
02:08:59      19    1.02    0.00    8.16    0.00    0.00    3.06    0.00    6.12    0.00   81.63
02:08:59      20    0.00    0.00   13.00    0.00    0.00    0.00    0.00   19.00    0.00   68.00
02:08:59      21    0.00    0.00    3.12    0.00    0.00    1.04    0.00    3.12    0.00   92.71
02:08:59      22    2.04    0.00    5.10    0.00    0.00    1.02    0.00    1.02    0.00   90.82
02:08:59      23    0.00    0.00    7.07    0.00    0.00    0.00    0.00    7.07    0.00   85.86
02:08:59      24    0.00    0.00   10.00    0.00    0.00    0.00    0.00    2.00    0.00   88.00
02:08:59      25    0.00    0.00    6.06    0.00    0.00    0.00    0.00    4.04    0.00   89.90
02:08:59      26    1.96    0.00    3.92    0.00    0.00    0.98    0.00    4.90    0.00   88.24
02:08:59      27    1.02    0.00    4.08    0.00    0.00    0.00    0.00    4.08    0.00   90.82
02:08:59      28    1.00    0.00    9.00    0.00    0.00    0.00    0.00   11.00    0.00   79.00
02:08:59      29    0.98    0.00    3.92    0.00    0.00    0.98    0.00    5.88    0.00   88.24
02:08:59      30    0.00    0.00   11.46    0.00    0.00    0.00    0.00    8.33    0.00   80.21
02:08:59      31    5.05    0.00    4.04    0.00    0.00    0.00    0.00    2.02    0.00   88.89

02:08:59     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:09:00     all    0.98    0.00    8.92    0.00    0.00    1.30    0.00    8.32    0.00   80.45
02:09:00       0    2.02    0.00    4.04    0.00    0.00    4.04    0.00    0.00    0.00   89.90
02:09:00       1    0.00    0.00    9.00    0.00    0.00    2.00    0.00    5.00    0.00   84.00
