1972,37904,6140,37148,6845,33630,10587,37293,10627,7639,26774,7595,10235,1547,11908,1895,3931,2710,3645,2841,5620,9138,5733,8535,8635,7549,8658,8380,7657,13171,7122,6343
2634,34126,6271,33913,6962,33895,10303,33769,10297,7836,26402,7845,10290,969,11427,1175,3693,2867,3631,2462,5518,8287,5751,8227,8556,8274,8655,8219,7575,14160,7251,6309
2551,33405,6045,34376,6956,35015,11762,34065,9765,7087,26238,7138,10155,1129,11365,1241,3755,2525,3651,2639,5831,8109,5715,7791,8549,8292,8351,8355,7458,14257,7221,6422
2803,33180,6130,34772,6919,34682,12561,34929,9919,7475,26956,7477,10319,1281,11904,1151,3729,2492,3666,2584,5805,8360,5975,8701,8772,8562,8898,8076,6867,14514,7976,6393
2654,31014,5902,32377,6712,31755,11833,32718,9547,7000,25463,7073,9793,1152,11261,1055,3660,2563,3569,2365,5533,8125,5515,7525,7603,8306,8526,7710,7321,14079,7249,6583
2656,34755,6434,35431,7115,34307,12518,35209,10130,7774,27103,7775,10299,866,11654,938,3821,2597,3551,2675,5825,8670,5633,8557,8798,8061,8520,8354,7636,14713,7550,6788
2545,34917,5902,34248,7007,33705,10290,34700,9872,7821,26472,7939,10193,1327,11600,1169,3630,2592,3887,2576,5903,8348,5839,8265,8584,8100,8530,8475,7483,14292,7251,6675
2442,37510,6026,36705,7334,38126,10655,38173,10147,8389,27929,8588,10731,2165,11991,2059,3922,3175,4001,2973,6090,8716,5883,8823,9075,9337,9170,8919,7721,15045,7317,6526
2809,33215,5881,32623,6817,33241,9957,34623,9719,7766,26060,7793,10145,1259,11277,813,3565,2585,3621,2485,5589,8256,5857,8037,8726,7906,8555,8336,7361,14254,7098,6311
2342,37572,6131,39211,7412,39208,10065,38391,10238,7947,26862,8114,10213,1053,11417,1197,3800,2714,3456,2641,5433,8446,5936,8473,8809,8349,8658,8235,7295,14293,7063,6078
1653,41730,7073,43346,7350,42604,11600,43913,10199,8216,27986,8146,10346,934,12680,1432,3804,2901,3823,2973,5755,9081,6156,8993,9224,8267,9134,8610,7393,14856,7285,6405
2551,32310,6004,33749,6735,33341,12099,32530,9990,7414,26150,7487,9990,1154,11727,1492,3555,2630,3594,2725,5657,7513,5668,8298,8929,8561,7943,8601,6945,14483,7315,6408
