21776525,43843277,24046401,25577341,23909146,25025376,26080458,25150027,24848673,24784675,48895464,19413277,30837853,27793547,31747133,18538555,32011546,28232058,35745398,19738304,32824274,35436327,24228875,19510075,28678888,19250167,18224120,18958941,24641885,17056335,20338918,20934750
21788826,43856895,24059320,25591278,23921948,25041361,26091527,25166216,24861988,24798396,48910849,19433715,30849449,27806746,31762822,18553169,32028208,28250872,35758479,19752899,32840380,35447397,24241554,19525160,28692783,19265960,18236825,18973171,24655922,17073853,20354204,20947122
21802580,43866916,24070907,25603938,23935500,25056467,26102611,25178687,24877519,24811895,48922164,19446273,30865863,27818858,31777199,18565923,32040692,28264477,35770351,19768156,32851666,35462670,24252432,19541083,28702750,19278510,18249039,18986583,24668662,17086600,20368200,20956897
21812774,43877439,24080248,25620022,23945288,25071647,26113227,25190692,24887882,24825735,48932004,19457926,30879779,27836860,31788177,18579256,32057161,28276603,35785950,19782842,32865761,35472280,24265589,19555514,28714896,19292255,18262785,18997341,24681263,17098908,20376992,20967175
21823561,43890842,24089823,25639871,23954883,25090075,26119908,25207563,24898631,24838599,48939115,19471528,30887674,27857597,31798485,18594182,32068627,28296568,35799290,19796906,32872193,35488080,24275359,19569768,28724609,19303394,18274949,19012990,24691469,17118143,20387817,20979544
21834579,43901991,24100676,25650109,23972706,25101231,26137923,25220871,24914105,24853309,48954746,19483995,30898847,27870923,31811471,18608282,32079081,28308928,35814864,19812618,32882928,35500906,24288208,19578792,28737153,19314636,18284197,19023456,24700928,17133858,20398353,20988712
21846743,43913001,24111314,25660531,23985415,25111388,26147683,25231709,24926987,24861191,48970963,19493593,30912892,27884259,31826129,18624644,32086952,28321579,35830918,19825940,32895435,35512088,24300690,19592864,28753107,19323931,18295177,19041210,24715876,17144977,20413073,20997798
21857688,43928157,24124385,25677905,23997297,25125991,26158056,25241636,24939439,24869885,48981077,19505132,30928387,27893355,31841159,18636906,32099934,28334564,35847410,19837580,32910294,35523178,24317962,19607324,28763993,19337701,18308156,19055459,24726626,17159650,20424775,21007439
21867862,43938941,24132923,25693852,24012447,25137976,26169409,25254598,24948574,24884149,48992836,19515895,30938939,27910285,31852041,18650964,32113407,28348110,35857310,19857336,32923147,35537861,24329954,19618660,28776508,19347530,18318831,19072483,24740555,17172704,20438445,21017847
21879642,43947576,24144041,25708267,24022697,25149233,26181310,25265320,24962275,24901579,49003641,19527816,30952565,27922524,31864885,18670931,32121763,28360202,35868125,19874927,32933686,35552949,24341026,19635031,28790749,19359650,18333765,19083470,24751912,17184458,20451746,21028340
21897596,43958675,24156258,25723777,24032968,25160904,26189147,25282944,24976790,24916449,49013526,19539117,30964864,27935039,31876444,18681440,32132433,28374773,35877356,19884171,32943186,35562586,24360400,19647235,28802649,19372172,18344864,19094505,24765112,17201765,20465856,21038366
