30859708899421,14803585741438,15770409119101,14347347177742,15941120424957,13518450589826,14468754773304,13390167682535,15935814805684,11618932524178,14694453543990,12313409155915,15176278826225,11799993700021,17503543236906,12788249469747,19842692951147,15283249216291,14530760118427,14408614128502,16201303353250,13656826083911,15765830195891,13535747730499,19439348525062,11435115083469,18484447496767,11225255634391,19247897002706,10448150298551,33797777788509,13355940862507
30859799773033,14803680874202,15770499169486,14347476880672,15941208914254,13518572313244,14468846265488,13390328742602,15935898387426,11619030718015,14694543580358,12313491112476,15176398256020,11800158215739,17503679915572,12788331976454,19842789760021,15283458834248,14530848663446,14408715762720,16201405315822,13656919422023,15765928174664,13535857941029,19439444634213,11435318750604,18484598895021,11225368011596,19247989630772,10448282685514,33797915039949,13356941905426
30859891616253,14803776154491,15770586793712,14347566034801,15941292682446,13518650678758,14468946598585,13390460704723,15936048275385,11619123176917,14694663391442,12313604323987,15176524359338,11800247710415,17503804952849,12788446055848,19842884215855,15283537930525,14530932406301,14408787824981,16201526925993,13657050395724,15766006783259,13535957266559,19439517922868,11435453526408,18484679680564,11225484438235,19248072367884,10448373690140,33797991730095,13357945251304
30859986589319,14803891555690,15770677853407,14347682542266,15941386868804,13518767454147,14469061855494,13390546887323,15936169246395,11619215153020,14694741860299,12313720139009,15176620146236,11800341699541,17503915201188,12788543372884,19842994441894,15283615341030,14531021708630,14408898768100,16201674350635,13657166756704,15766093183463,13536023786237,19439608259654,11435541964478,18484763446941,11225566980274,19248223664071,10448455436214,33798076887641,13358948809014
30860080934105,14803970909935,15770790243593,14347751518362,15941476520137,13518842706461,14469157283251,13390632095052,15936250930932,11619299765519,14694839466718,12313802296036,15176725566272,11800453423489,17504035987019,12788621469235,19843079846378,15283702457689,14531124504843,14408981605973,16201759624348,13657268822220,15766175611316,13536106504708,19439691601323,11435622078114,18484837477743,11225655921214,19248361491651,10448539632628,33798186775318,13359847959244
30860169707051,14804039695738,15770875846698,14347834601761,15941559547882,13518968049100,14469242701921,13390717197390,15936342917378,11619374810540,14694928686305,12313875874394,15176839362455,11800546806306,17504135748166,12788729779125,19843168166380,15283793867385,14531213759779,14409056901401,16201858410425,13657348394332,15766260439349,13536191197675,19439780770014,11435704971893,18484936401201,11225748425662,19248449761836,10448654223231,33798279750115,13360629672975
30860252384658,14804128309022,15770952370559,14347935122451,15941652534445,13519080112544,14469328206692,13390808075986,15936430274287,11619470410990,14695012437756,12313975505846,15176937131350,11800637095156,17504219167446,12788810914168,19843243927594,15283888201676,14531307744513,14409149784618,16201952101258,13657418345686,15766341175327,13536273707070,19439857416215,11435773974083,18485020686512,11225826924764,19248532780760,10448738808360,33798351135921,13361309966460
30860388548616,14804207618009,15771022720403,14348023263024,15941733302264,13519158263382,14469404624613,13390894483589,15936519973913,11619560583854,14695106524361,12314043921774,15177047713038,11800716884185,17504306400522,12788898413137,19843340977984,15283974843444,14531404844000,14409240603800,16202044944709,13657501245704,15766427576416,13536351370104,19439935208526,11435878543444,18485089834396,11225927138205,19248613244243,10448857477596,33798449245574,13361816604191
30860482156899,14804296260677,15771111160468,14348113366118,15941836393144,13519279994502,14469506569769,13390955311704,15936630196120,11619632120353,14695209466879,12314107837889,15177141323214,11800817696751,17504395098363,12788993430301,19843428815403,15284040691197,14531517692392,14409337394090,16202150566711,13657575658373,15766523869466,13536427456087,19440020678151,11435957712324,18485181011134,11226034175993,19248715727535,10448957777324,33798665434340,13362286240997
30860589448792,14804397125291,15771229998678,14348209747990,15941963796930,13519418058542,14469622271266,13391067254533,15936753589519,11619744635847,14695328938037,12314215208489,15177290922290,11800943050874,17504508596533,12789092811735,19843548558495,15284130613589,14531618663935,14409438070235,16202255192863,13657664233392,15766647863770,13536514504646,19440129283583,11436087734819,18485280516286,11226142879819,19248827523537,10449069061553,33798770647018,13362763993568
30860683041680,14804470784238,15771312301920,14348300150494,15942041740606,13519489049942,14469728790043,13391144059840,15936833808095,11619820854391,14695432187336,12314297955482,15177391793648,11801021832743,17504592275510,12789200197240,19843632379856,15284207935404,14531732836354,14409506950124,16202352568829,13657742229965,15766731511518,13536582733043,19440227824537,11436163179208,18485378332448,11226223810092,19248930065434,10449146635645,33798859676250,13363254138038
30860765659605,14804542771575,15771393709318,14348373147866,15942119002790,13519590864871,14469796138222,13391214174052,15936911616975,11619898204908,14695528100506,12314398985163,15177483096408,11801112383742,17504669640755,12789274621523,19843711852917,15284300975060,14531829254806,14409595102906,16202442373586,13657826648246,15766819745073,13536651138558,19440319920480,11436247291911,18485460799064,11226326715230,19249014101326,10449232343954,33798933166212,13363688883952
30860845103211,14804620702701,15771474632120,14348425174869,15942203047676,13519710106452,14469883966356,13391282858554,15936984645152,11619977289739,14695606732921,12314458001295,15177567221330,11801194552889,17504753401361,12789329377413,19843784104125,15284379514054,14531903363444,14409675234682,16202522959292,13657918037650,15766896684728,13536705681520,19440398807366,11436327340761,18485545017286,11226414706137,19249093806013,10449303999325,33799011034333,13364065523820
30860924301694,14804709953827,15771544232166,14348504418157,15942280778799,13519781782169,14469963869171,13391360121176,15937059223438,11620060935647,14695688086787,12314519000001,15177659412075,11801284022186,17504822577191,12789404229944,19843861497228,15284448543210,14531983537726,14409757464330,16202596973949,13658006060180,15766969991831,13536777252353,19440478900465,11436409915535,18485633951679,11226502812202,19249177507458,10449383672147,33799094498195,13364444098226
30861000266764,14804768265664,15771607399983,14348581547821,15942366620452,13519873153228,14470045325180,13391435100384,15937130580408,11620145907268,14695765514566,12314585617521,15177754944398,11801349134490,17504902963082,12789465543898,19843925510941,15284526223435,14532053973005,14409828843724,16202676560268,13658094012084,15767060145167,13536855211573,19440561777026,11436480214938,18485708360164,11226606158465,19249268151917,10449454790043,33799172580513,13364675033284
