Running 1m test @ http://128.226.119.92:5000
  10 threads and 30 connections
  Thread calibration: mean lat.: 70.199ms, rate sampling interval: 373ms
  Thread calibration: mean lat.: 97.339ms, rate sampling interval: 539ms
  Thread calibration: mean lat.: 51.979ms, rate sampling interval: 235ms
  Thread calibration: mean lat.: 61.624ms, rate sampling interval: 294ms
  Thread calibration: mean lat.: 55.325ms, rate sampling interval: 246ms
  Thread calibration: mean lat.: 66.863ms, rate sampling interval: 312ms
  Thread calibration: mean lat.: 59.790ms, rate sampling interval: 282ms
  Thread calibration: mean lat.: 74.061ms, rate sampling interval: 362ms
  Thread calibration: mean lat.: 73.484ms, rate sampling interval: 357ms
  Thread calibration: mean lat.: 69.696ms, rate sampling interval: 337ms
  Thread Stats   Avg      Stdev     99%   +/- Stdev
    Latency    55.13ms   54.09ms 249.34ms   85.09%
    Req/Sec   240.68     37.44   339.00     70.84%
  Latency Distribution (HdrHistogram - Recorded Latency)
 50.000%   41.66ms
 75.000%   72.45ms
 90.000%  126.01ms
 99.000%  249.34ms
 99.900%  386.82ms
 99.990%  444.67ms
 99.999%  505.34ms
100.000%  517.12ms

  Detailed Percentile spectrum:
       Value   Percentile   TotalCount 1/(1-Percentile)

       0.298     0.000000            1         1.00
       3.903     0.100000        12046         1.11
      11.471     0.200000        24094         1.25
      22.239     0.300000        36133         1.43
      32.191     0.400000        48183         1.67
      41.663     0.500000        60239         2.00
      46.623     0.550000        66256         2.22
      51.583     0.600000        72274         2.50
      56.895     0.650000        78308         2.86
      63.487     0.700000        84326         3.33
      72.447     0.750000        90352         4.00
      78.207     0.775000        93346         4.44
      85.311     0.800000        96367         5.00
      93.311     0.825000        99367         5.71
     102.335     0.850000       102382         6.67
     112.959     0.875000       105399         8.00
     119.103     0.887500       106900         8.89
     126.015     0.900000       108404        10.00
     133.631     0.912500       109912        11.43
     142.079     0.925000       111419        13.33
     152.319     0.937500       112923        16.00
     158.335     0.943750       113667        17.78
     164.863     0.950000       114427        20.00
     172.287     0.956250       115176        22.86
     180.863     0.962500       115928        26.67
     191.103     0.968750       116677        32.00
     196.351     0.971875       117058        35.56
     202.495     0.975000       117431        40.00
     209.279     0.978125       117811        45.71
     216.703     0.981250       118185        53.33
     227.839     0.984375       118567        64.00
     233.087     0.985938       118748        71.11
     238.591     0.987500       118936        80.00
     244.735     0.989062       119124        91.43
     252.415     0.990625       119312       106.67
     261.759     0.992188       119500       128.00
     268.287     0.992969       119595       142.22
     274.175     0.993750       119688       160.00
     280.831     0.994531       119783       182.86
     290.303     0.995313       119876       213.33
     302.335     0.996094       119970       256.00
     307.967     0.996484       120017       284.44
     313.855     0.996875       120064       320.00
     321.023     0.997266       120111       365.71
     328.703     0.997656       120158       426.67
     341.759     0.998047       120206       512.00
     351.231     0.998242       120229       568.89
     362.495     0.998437       120252       640.00
     370.431     0.998633       120276       731.43
     380.415     0.998828       120299       853.33
     387.071     0.999023       120325      1024.00
     391.167     0.999121       120335      1137.78
     395.263     0.999219       120346      1280.00
     400.895     0.999316       120358      1462.86
     405.247     0.999414       120371      1706.67
     411.391     0.999512       120382      2048.00
     414.719     0.999561       120388      2275.56
     418.047     0.999609       120393      2560.00
     420.351     0.999658       120399      2925.71
     422.655     0.999707       120405      3413.33
     425.727     0.999756       120411      4096.00
     428.543     0.999780       120414      4551.11
     432.895     0.999805       120418      5120.00
     433.663     0.999829       120420      5851.43
     439.295     0.999854       120423      6826.67
     441.343     0.999878       120426      8192.00
     442.623     0.999890       120427      9102.22
     444.927     0.999902       120429     10240.00
     446.463     0.999915       120430     11702.86
     455.679     0.999927       120432     13653.33
     460.543     0.999939       120433     16384.00
     461.311     0.999945       120434     18204.44
     461.567     0.999951       120435     20480.00
     461.567     0.999957       120435     23405.71
     462.591     0.999963       120436     27306.67
     463.103     0.999969       120437     32768.00
     463.103     0.999973       120437     36408.89
     485.375     0.999976       120438     40960.00
     485.375     0.999979       120438     46811.43
     485.375     0.999982       120438     54613.33
     505.343     0.999985       120439     65536.00
     505.343     0.999986       120439     72817.78
     505.343     0.999988       120439     81920.00
     505.343     0.999989       120439     93622.86
     505.343     0.999991       120439    109226.67
     517.119     0.999992       120440    131072.00
     517.119     1.000000       120440          inf
#[Mean    =       55.129, StdDeviation   =       54.092]
#[Max     =      516.864, Total count    =       120440]
#[Buckets =           27, SubBuckets     =         2048]
----------------------------------------------------------
  144051 requests in 1.00m, 59.68MB read
Requests/sec:   2400.59
Transfer/sec:      0.99MB
