Linux 5.4.0-126-generic (grayfox) 	10/15/22 	_x86_64_	(32 CPU)

21:08:25     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
21:08:26     all    9.19    0.00    5.72    0.00    0.00    2.68    0.00    0.00    0.00   82.41
21:08:26       0    0.88    0.00    0.00    0.00    0.00   12.39    0.00    0.00    0.00   86.73
21:08:26       1   52.53    0.00   19.19    0.00    0.00    8.08    0.00    0.00    0.00   20.20
21:08:26       2   25.49    0.00    6.86    0.00    0.00    2.94    0.00    0.00    0.00   64.71
21:08:26       3    2.02    0.00    2.02    0.00    0.00    1.01    0.00    0.00    0.00   94.95
21:08:26       4   17.31    0.00    7.69    0.00    0.00    0.96    0.00    0.00    0.00   74.04
21:08:26       5    6.93    0.00    5.94    0.00    0.00    0.00    0.00    0.00    0.00   87.13
21:08:26       6    2.88    0.00    0.96    0.00    0.00    0.96    0.00    0.00    0.00   95.19
21:08:26       7    3.00    0.00    6.00    0.00    0.00    0.00    0.00    0.00    0.00   91.00
21:08:26       8    9.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
21:08:26       9    1.98    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   94.06
21:08:26      10    1.06    0.00    4.26    0.00    0.00    2.13    0.00    0.00    0.00   92.55
21:08:26      11    1.03    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   95.88
21:08:26      12    1.03    0.00    5.15    0.00    0.00    3.09    0.00    0.00    0.00   90.72
21:08:26      13    2.11    0.00    8.42    0.00    0.00    0.00    0.00    0.00    0.00   89.47
21:08:26      14    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
21:08:26      15    7.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   89.00
21:08:26      16    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
21:08:26      17   12.24    0.00   10.20    0.00    0.00    3.06    0.00    0.00    0.00   74.49
